date,year,month,item,description,price,region
5,1996,5,789,MENS JACKET/COAT,69.5,East Midlands
5,1996,5,789,MENS JACKET/COAT,35,West Midlands
5,1996,5,789,MENS JACKET/COAT,60,South East
5,1996,5,789,MENS JACKET/COAT,99.95,Yorkshire & Humber
5,1996,5,789,MENS JACKET/COAT,114.95,South East
5,1996,5,789,MENS JACKET/COAT,59.95,Yorkshire & Humber
5,1996,5,789,MENS JACKET/COAT,39.99,Wales
5,1996,5,789,MENS JACKET/COAT,149,North
5,1996,5,789,MENS JACKET/COAT,49.95,East Midlands
5,1996,5,789,MENS JACKET/COAT,34.99,West Midlands
5,1996,5,789,MENS JACKET/COAT,50,West Midlands
5,1996,5,789,MENS JACKET/COAT,59.99,Yorkshire & Humber
5,1996,5,789,MENS JACKET/COAT,39.99,South West
5,1996,5,789,MENS JACKET/COAT,19.99,London
5,1996,5,789,MENS JACKET/COAT,29.99,South West
5,1996,5,789,MENS JACKET/COAT,34.99,South East
5,1996,5,789,MENS JACKET/COAT,95,North West
5,1996,5,789,MENS JACKET/COAT,24.99,London
5,1996,5,789,MENS JACKET/COAT,79,East Midlands
5,1996,5,789,MENS JACKET/COAT,30,North
5,1996,5,789,MENS JACKET/COAT,29.99,North
5,1996,5,835,WOMEN'S JUMPER,17.95,Yorkshire & Humber
5,1996,5,835,WOMEN'S JUMPER,29.99,London
5,1996,5,835,WOMEN'S JUMPER,21.99,North
5,1996,5,835,WOMEN'S JUMPER,15,Wales
5,1996,5,835,WOMEN'S JUMPER,17.99,West Midlands
5,1996,5,835,WOMEN'S JUMPER,18,London
5,1996,5,835,WOMEN'S JUMPER,9.99,South East
5,1996,5,835,WOMEN'S JUMPER,21,London
5,1996,5,835,WOMEN'S JUMPER,21.99,East Midlands
5,1996,5,835,WOMEN'S JUMPER,35,London
5,1996,5,835,WOMEN'S JUMPER,22.5,West Midlands
5,1996,5,835,WOMEN'S JUMPER,22.5,North West
5,1996,5,835,WOMEN'S JUMPER,16,London
5,1996,5,835,WOMEN'S JUMPER,13.99,West Midlands
5,1996,5,835,WOMEN'S JUMPER,159.5,Yorkshire & Humber
5,1996,5,835,WOMEN'S JUMPER,15,London
5,1996,5,835,WOMEN'S JUMPER,17.99,North West
5,1996,5,835,WOMEN'S JUMPER,8.99,North West
5,1996,5,835,WOMEN'S JUMPER,15,Yorkshire & Humber
5,1996,5,835,WOMEN'S JUMPER,25,South East
5,1996,5,835,WOMEN'S JUMPER,9.95,Scotland
5,1996,5,835,WOMEN'S JUMPER,15,South East
5,1996,5,835,WOMEN'S JUMPER,21.5,Wales
5,1996,5,835,WOMEN'S JUMPER,6.99,South East
5,1996,5,835,WOMEN'S JUMPER,9.99,Wales
5,1996,5,835,WOMEN'S JUMPER,11.99,Scotland
5,1996,5,835,WOMEN'S JUMPER,49.99,Catalogue collections
5,1996,5,835,WOMEN'S JUMPER,12.99,North West
5,1996,5,835,WOMEN'S JUMPER,19.99,Catalogue collections
5,1996,5,835,WOMEN'S JUMPER,14.99,Wales
5,1996,5,835,WOMEN'S JUMPER,12.99,London
5,1996,5,835,WOMEN'S JUMPER,12.99,London
5,1996,5,835,WOMEN'S JUMPER,27.99,London
5,1996,5,835,WOMEN'S JUMPER,29.99,West Midlands
5,1996,5,835,WOMEN'S JUMPER,6.99,Scotland
5,1996,5,835,WOMEN'S JUMPER,7.99,East Midlands
5,1996,5,835,WOMEN'S JUMPER,22.5,South East
5,1996,5,835,WOMEN'S JUMPER,13.99,Catalogue collections
5,1996,5,835,WOMEN'S JUMPER,23.99,Scotland
5,1996,5,835,WOMEN'S JUMPER,16.99,East Anglia
5,1996,5,835,WOMEN'S JUMPER,30,East Midlands
5,1996,5,1061,MASCARA,3.49,South East
5,1996,5,1061,MASCARA,3.49,Scotland
5,1996,5,1061,MASCARA,2.5,Scotland
5,1996,5,1061,MASCARA,4.49,South West
5,1996,5,1061,MASCARA,2.5,South East
5,1996,5,1061,MASCARA,3.49,South East
5,1996,5,1061,MASCARA,4.49,South West
5,1996,5,1061,MASCARA,3.49,North
5,1996,5,1061,MASCARA,2.3,Yorkshire & Humber
5,1996,5,1061,MASCARA,3.95,South West
5,1996,5,1061,MASCARA,3.49,West Midlands
5,1996,5,1061,MASCARA,3.59,South East
5,1996,5,1061,MASCARA,0.99,South East
5,1996,5,1061,MASCARA,3.99,London
5,1996,5,1061,MASCARA,4.49,London
5,1996,5,1061,MASCARA,3.49,North West
5,1996,5,1061,MASCARA,4.49,Northern Ireland
5,1996,5,1061,MASCARA,2.3,Wales
5,1996,5,1061,MASCARA,2.3,North West
5,1996,5,1061,MASCARA,3.49,East Anglia
5,1996,5,1061,MASCARA,2.3,North
5,1996,5,1061,MASCARA,3.59,Scotland
5,1996,5,1061,MASCARA,4.49,South East
5,1996,5,1061,MASCARA,2.65,West Midlands
5,1996,5,1061,MASCARA,3.49,North West
5,1996,5,1061,MASCARA,3.95,London
5,1996,5,1146,MINICAB,2.9,South West
5,1996,5,1146,MINICAB,2.8,South East
5,1996,5,1146,MINICAB,2.4,London
5,1996,5,1146,MINICAB,3,Scotland
5,1996,5,1146,MINICAB,3,East Anglia
5,1996,5,1146,MINICAB,2.6,East Midlands
5,1996,5,1146,MINICAB,2.5,West Midlands
5,1996,5,1146,MINICAB,2.3,East Anglia
5,1996,5,1146,MINICAB,2,South West
5,1996,5,1146,MINICAB,1.6,Yorkshire & Humber
5,1996,5,1146,MINICAB,2,East Midlands
5,1996,5,1146,MINICAB,2.9,Yorkshire & Humber
5,1996,5,1146,MINICAB,2.6,North West
5,1996,5,1146,MINICAB,1.8,West Midlands
6,1996,6,206,CHOCOLATE,0.27,Northern Ireland
6,1996,6,206,CHOCOLATE,0.28,West Midlands
6,1996,6,206,CHOCOLATE,0.26,South West
6,1996,6,206,CHOCOLATE,0.26,South East
6,1996,6,206,CHOCOLATE,0.27,South East
6,1996,6,206,CHOCOLATE,0.27,North
6,1996,6,206,CHOCOLATE,0.29,Yorkshire & Humber
6,1996,6,206,CHOCOLATE,0.27,Wales
6,1996,6,206,CHOCOLATE,0.28,West Midlands
6,1996,6,206,CHOCOLATE,0.27,East Midlands
6,1996,6,206,CHOCOLATE,0.28,South West
6,1996,6,206,CHOCOLATE,0.3,North
6,1996,6,206,CHOCOLATE,0.26,South East
6,1996,6,206,CHOCOLATE,0.3,West Midlands
6,1996,6,206,CHOCOLATE,0.27,East Midlands
6,1996,6,206,CHOCOLATE,0.27,North
6,1996,6,206,CHOCOLATE,0.27,Yorkshire & Humber
6,1996,6,206,CHOCOLATE,0.27,West Midlands
6,1996,6,206,CHOCOLATE,0.29,South West
6,1996,6,206,CHOCOLATE,0.2,South East
6,1996,6,347,COFFEE,2.59,West Midlands
6,1996,6,347,COFFEE,1.79,North West
6,1996,6,347,COFFEE,1.69,North West
6,1996,6,347,COFFEE,1.99,Scotland
6,1996,6,347,COFFEE,2.09,East Anglia
6,1996,6,347,COFFEE,2.19,North
6,1996,6,347,COFFEE,1.79,Yorkshire & Humber
6,1996,6,347,COFFEE,2.29,South West
6,1996,6,347,COFFEE,1.99,West Midlands
6,1996,6,347,COFFEE,2.59,East Midlands
6,1996,6,347,COFFEE,1.99,East Midlands
6,1996,6,347,COFFEE,1.82,South East
6,1996,6,347,COFFEE,1.99,East Anglia
6,1996,6,347,COFFEE,2.85,Scotland
6,1996,6,347,COFFEE,1.75,East Midlands
6,1996,6,347,COFFEE,1.89,Yorkshire & Humber
6,1996,6,347,COFFEE,1.79,Wales
6,1996,6,347,COFFEE,1.99,South East
6,1996,6,347,COFFEE,2.29,West Midlands
6,1996,6,347,COFFEE,1.79,North West
6,1996,6,347,COFFEE,1.89,South East
6,1996,6,387,SANDWICH,0.68,North West
6,1996,6,387,SANDWICH,1.15,South West
6,1996,6,387,SANDWICH,0.99,South East
6,1996,6,387,SANDWICH,0.95,East Midlands
6,1996,6,387,SANDWICH,0.99,Wales
6,1996,6,387,SANDWICH,0.9,North West
6,1996,6,387,SANDWICH,1,South West
6,1996,6,387,SANDWICH,0.99,West Midlands
6,1996,6,387,SANDWICH,1.35,North
6,1996,6,387,SANDWICH,0.5,Scotland
6,1996,6,387,SANDWICH,1.1,East Midlands
6,1996,6,387,SANDWICH,1.1,Scotland
6,1996,6,387,SANDWICH,0.75,West Midlands
6,1996,6,387,SANDWICH,1.19,South West
6,1996,6,387,SANDWICH,0.75,Scotland
6,1996,6,387,SANDWICH,1,Yorkshire & Humber
6,1996,6,387,SANDWICH,0.99,West Midlands
6,1996,6,387,SANDWICH,0.99,Yorkshire & Humber
6,1996,6,387,SANDWICH,1,London
6,1996,6,387,SANDWICH,1,Wales
6,1996,6,387,SANDWICH,1.2,Northern Ireland
6,1996,6,387,SANDWICH,0.64,Scotland
6,1996,6,387,SANDWICH,0.99,North
6,1996,6,390,CRISPS,0.3,North West
6,1996,6,390,CRISPS,0.4,North
6,1996,6,390,CRISPS,0.3,South West
6,1996,6,390,CRISPS,0.45,North West
6,1996,6,390,CRISPS,0.26,East Midlands
6,1996,6,390,CRISPS,0.27,South East
6,1996,6,390,CRISPS,0.24,East Midlands
6,1996,6,390,CRISPS,0.34,Wales
6,1996,6,390,CRISPS,0.25,London
6,1996,6,390,CRISPS,0.49,South East
6,1996,6,390,CRISPS,0.45,South West
6,1996,6,390,CRISPS,0.4,West Midlands
6,1996,6,390,CRISPS,0.25,Wales
6,1996,6,390,CRISPS,0.45,East Midlands
6,1996,6,390,CRISPS,0.44,Scotland
6,1996,6,390,CRISPS,0.3,Northern Ireland
6,1996,6,390,CRISPS,0.25,Scotland
6,1996,6,390,CRISPS,0.3,North West
6,1996,6,390,CRISPS,0.35,North
6,1996,6,390,CRISPS,0.22,Yorkshire & Humber
6,1996,6,390,CRISPS,0.3,South East
6,1996,6,390,CRISPS,0.22,North
6,1996,6,390,CRISPS,0.25,Yorkshire & Humber
6,1996,6,390,CRISPS,0.25,Scotland
6,1996,6,390,CRISPS,0.42,North West
6,1996,6,390,CRISPS,0.35,South West
6,1996,6,390,CRISPS,0.4,North West
6,1996,6,390,CRISPS,0.28,East Midlands
6,1996,6,390,CRISPS,0.25,East Midlands
6,1996,6,390,CRISPS,0.3,East Midlands
6,1996,6,390,CRISPS,0.25,South West
6,1996,6,390,CRISPS,0.3,South East
6,1996,6,390,CRISPS,0.25,North West
6,1996,6,390,CRISPS,0.25,North
6,1996,6,390,CRISPS,0.3,Scotland
6,1996,6,390,CRISPS,0.3,Scotland
6,1996,6,390,CRISPS,0.25,North West
6,1996,6,390,CRISPS,0.3,North West
6,1996,6,390,CRISPS,0.35,London
6,1996,6,390,CRISPS,0.33,East Midlands
6,1996,6,390,CRISPS,0.4,London
6,1996,6,390,CRISPS,0.35,West Midlands
6,1996,6,390,CRISPS,0.27,West Midlands
6,1996,6,390,CRISPS,0.25,East Anglia
6,1996,6,390,CRISPS,0.4,South East
6,1996,6,390,CRISPS,0.27,Scotland
6,1996,6,390,CRISPS,0.35,South East
6,1996,6,390,CRISPS,0.25,East Anglia
6,1996,6,390,CRISPS,0.3,Yorkshire & Humber
6,1996,6,390,CRISPS,0.4,North West
6,1996,6,390,CRISPS,0.24,Yorkshire & Humber
6,1996,6,390,CRISPS,0.28,North West
6,1996,6,390,CRISPS,0.4,West Midlands
6,1996,6,390,CRISPS,0.35,London
6,1996,6,390,CRISPS,0.4,East Anglia
6,1996,6,443,VODKA,1.3,East Anglia
6,1996,6,443,VODKA,1.27,London
6,1996,6,443,VODKA,1.35,Yorkshire & Humber
6,1996,6,443,VODKA,1.08,West Midlands
6,1996,6,443,VODKA,1.05,Scotland
6,1996,6,443,VODKA,1.25,North West
6,1996,6,443,VODKA,1.1,Yorkshire & Humber
6,1996,6,443,VODKA,1.3,Yorkshire & Humber
6,1996,6,443,VODKA,1.15,West Midlands
6,1996,6,443,VODKA,1.3,North West
6,1996,6,443,VODKA,1.13,South East
6,1996,6,443,VODKA,1.11,East Midlands
6,1996,6,443,VODKA,1.25,East Midlands
6,1996,6,443,VODKA,1.05,Scotland
6,1996,6,443,VODKA,1.3,Yorkshire & Humber
6,1996,6,443,VODKA,1.15,South East
6,1996,6,443,VODKA,1.1,Scotland
6,1996,6,443,VODKA,1.1,North
6,1996,6,443,VODKA,1.19,South East
6,1996,6,443,VODKA,1.32,East Anglia
6,1996,6,443,VODKA,1.3,London
6,1996,6,443,VODKA,1.31,South West
6,1996,6,443,VODKA,1.15,East Midlands
6,1996,6,443,VODKA,1.4,East Midlands
6,1996,6,443,VODKA,1.3,Scotland
6,1996,6,443,VODKA,1.2,East Anglia
6,1996,6,443,VODKA,1.24,South East
6,1996,6,443,VODKA,1.5,Scotland
6,1996,6,443,VODKA,1.1,East Midlands
6,1996,6,443,VODKA,1.1,North West
6,1996,6,443,VODKA,1.21,East Midlands
6,1996,6,443,VODKA,1.1,North West
6,1996,6,443,VODKA,1.16,Yorkshire & Humber
6,1996,6,443,VODKA,1.45,London
6,1996,6,443,VODKA,1.12,Yorkshire & Humber
6,1996,6,443,VODKA,1.4,Scotland
6,1996,6,443,VODKA,1.25,South East
6,1996,6,443,VODKA,1.25,South East
6,1996,6,443,VODKA,1.33,South East
6,1996,6,443,VODKA,1.42,London
6,1996,6,443,VODKA,1.2,Yorkshire & Humber
6,1996,6,443,VODKA,1,North West
6,1996,6,443,VODKA,1.26,Scotland
6,1996,6,443,VODKA,1.35,Yorkshire & Humber
6,1996,6,443,VODKA,1.1,North West
6,1996,6,443,VODKA,1.25,East Midlands
6,1996,6,443,VODKA,1.2,Yorkshire & Humber
6,1996,6,443,VODKA,1.12,North West
6,1996,6,443,VODKA,1.29,London
6,1996,6,443,VODKA,1.1,North West
6,1996,6,443,VODKA,1.1,London
6,1996,6,443,VODKA,1.1,North
6,1996,6,443,VODKA,1.2,West Midlands
6,1996,6,443,VODKA,1.2,Yorkshire & Humber
6,1996,6,443,VODKA,1.39,South East
6,1996,6,443,VODKA,1.5,North
6,1996,6,443,VODKA,1.1,Wales
6,1996,6,443,VODKA,1.15,Yorkshire & Humber
6,1996,6,443,VODKA,1.35,South West
6,1996,6,443,VODKA,1.04,Northern Ireland
6,1996,6,443,VODKA,1.2,North
6,1996,6,443,VODKA,1.25,South West
6,1996,6,443,VODKA,1.35,North
6,1996,6,443,VODKA,1.1,Scotland
6,1996,6,443,VODKA,1.23,Scotland
6,1996,6,443,VODKA,1.3,South West
6,1996,6,443,VODKA,1.16,West Midlands
6,1996,6,443,VODKA,1.34,East Midlands
6,1996,6,443,VODKA,1.2,East Midlands
6,1996,6,443,VODKA,1.2,South West
6,1996,6,489,CIGARETTES,2.79,Northern Ireland
6,1996,6,489,CIGARETTES,2.93,Yorkshire & Humber
6,1996,6,489,CIGARETTES,2.93,South East
6,1996,6,489,CIGARETTES,2.77,North
6,1996,6,489,CIGARETTES,2.77,Wales
6,1996,6,489,CIGARETTES,2.77,South East
6,1996,6,489,CIGARETTES,2.77,East Midlands
6,1996,6,489,CIGARETTES,2.93,London
6,1996,6,489,CIGARETTES,2.66,Yorkshire & Humber
6,1996,6,489,CIGARETTES,2.93,East Midlands
6,1996,6,489,CIGARETTES,2.93,Scotland
6,1996,6,489,CIGARETTES,2.77,South West
6,1996,6,489,CIGARETTES,2.93,South West
6,1996,6,489,CIGARETTES,2.93,South East
6,1996,6,489,CIGARETTES,2.93,Wales
6,1996,6,489,CIGARETTES,2.93,North West
6,1996,6,489,CIGARETTES,2.77,North West
6,1996,6,489,CIGARETTES,2.77,Wales
6,1996,6,489,CIGARETTES,2.93,South East
6,1996,6,789,MENS JACKET/COAT,75,North
6,1996,6,789,MENS JACKET/COAT,50,East Anglia
6,1996,6,789,MENS JACKET/COAT,129,Scotland
6,1996,6,789,MENS JACKET/COAT,139.95,Northern Ireland
6,1996,6,789,MENS JACKET/COAT,239,West Midlands
6,1996,6,789,MENS JACKET/COAT,99.95,East Midlands
6,1996,6,789,MENS JACKET/COAT,25,East Midlands
6,1996,6,789,MENS JACKET/COAT,40,North
6,1996,6,789,MENS JACKET/COAT,24.99,London
6,1996,6,789,MENS JACKET/COAT,50,Wales
6,1996,6,789,MENS JACKET/COAT,79.99,London
6,1996,6,789,MENS JACKET/COAT,29.99,South East
6,1996,6,789,MENS JACKET/COAT,19.99,South East
6,1996,6,789,MENS JACKET/COAT,29.99,Scotland
6,1996,6,789,MENS JACKET/COAT,69.99,Catalogue collections
6,1996,6,789,MENS JACKET/COAT,89.95,South West
6,1996,6,789,MENS JACKET/COAT,34.95,East Anglia
6,1996,6,789,MENS JACKET/COAT,69.95,Wales
6,1996,6,789,MENS JACKET/COAT,39.99,West Midlands
6,1996,6,789,MENS JACKET/COAT,45,East Anglia
6,1996,6,789,MENS JACKET/COAT,35,West Midlands
6,1996,6,789,MENS JACKET/COAT,114.95,South East
6,1996,6,789,MENS JACKET/COAT,49.99,West Midlands
6,1996,6,789,MENS JACKET/COAT,29.99,Yorkshire & Humber
6,1996,6,789,MENS JACKET/COAT,89.5,East Midlands
6,1996,6,789,MENS JACKET/COAT,42,London
6,1996,6,789,MENS JACKET/COAT,29.99,North West
6,1996,6,789,MENS JACKET/COAT,69.95,South West
6,1996,6,789,MENS JACKET/COAT,89.95,South East
6,1996,6,789,MENS JACKET/COAT,89,West Midlands
6,1996,6,789,MENS JACKET/COAT,19.99,South East
6,1996,6,789,MENS JACKET/COAT,35,Yorkshire & Humber
6,1996,6,789,MENS JACKET/COAT,29.99,North
6,1996,6,789,MENS JACKET/COAT,39.96,Northern Ireland
6,1996,6,789,MENS JACKET/COAT,95,North West
6,1996,6,789,MENS JACKET/COAT,40,South West
6,1996,6,789,MENS JACKET/COAT,39.99,Yorkshire & Humber
6,1996,6,789,MENS JACKET/COAT,50,South East
6,1996,6,789,MENS JACKET/COAT,39.99,Wales
6,1996,6,789,MENS JACKET/COAT,42,East Anglia
6,1996,6,789,MENS JACKET/COAT,39.95,Scotland
6,1996,6,789,MENS JACKET/COAT,49.99,North
6,1996,6,789,MENS JACKET/COAT,19.99,West Midlands
6,1996,6,789,MENS JACKET/COAT,30,North
6,1996,6,789,MENS JACKET/COAT,54.99,South East
6,1996,6,789,MENS JACKET/COAT,12.5,Scotland
6,1996,6,789,MENS JACKET/COAT,24.99,West Midlands
6,1996,6,789,MENS JACKET/COAT,55,Northern Ireland
6,1996,6,789,MENS JACKET/COAT,16,Northern Ireland
6,1996,6,789,MENS JACKET/COAT,39.99,South East
6,1996,6,789,MENS JACKET/COAT,49.99,South West
6,1996,6,789,MENS JACKET/COAT,49.95,East Midlands
6,1996,6,789,MENS JACKET/COAT,39.99,West Midlands
6,1996,6,789,MENS JACKET/COAT,19.99,West Midlands
6,1996,6,789,MENS JACKET/COAT,30,South East
6,1996,6,789,MENS JACKET/COAT,50,London
6,1996,6,789,MENS JACKET/COAT,50,Yorkshire & Humber
6,1996,6,789,MENS JACKET/COAT,130,North West
6,1996,6,789,MENS JACKET/COAT,24.99,East Midlands
6,1996,6,789,MENS JACKET/COAT,39.95,Scotland
6,1996,6,789,MENS JACKET/COAT,22.5,Catalogue collections
6,1996,6,835,WOMEN'S JUMPER,15,North West
6,1996,6,835,WOMEN'S JUMPER,15,South West
6,1996,6,835,WOMEN'S JUMPER,18,East Anglia
6,1996,6,835,WOMEN'S JUMPER,15,South West
6,1996,6,835,WOMEN'S JUMPER,23,West Midlands
6,1996,6,835,WOMEN'S JUMPER,25,South East
6,1996,6,835,WOMEN'S JUMPER,12.99,East Anglia
6,1996,6,835,WOMEN'S JUMPER,16,Scotland
6,1996,6,835,WOMEN'S JUMPER,15,South East
6,1996,6,835,WOMEN'S JUMPER,9.99,Wales
6,1996,6,835,WOMEN'S JUMPER,12.99,Wales
6,1996,6,835,WOMEN'S JUMPER,16.99,South West
6,1996,6,835,WOMEN'S JUMPER,13.99,Catalogue collections
6,1996,6,835,WOMEN'S JUMPER,20,South West
6,1996,6,835,WOMEN'S JUMPER,23,South East
6,1996,6,835,WOMEN'S JUMPER,18,London
6,1996,6,835,WOMEN'S JUMPER,18,Scotland
6,1996,6,835,WOMEN'S JUMPER,15,South East
6,1996,6,835,WOMEN'S JUMPER,20,London
6,1996,6,835,WOMEN'S JUMPER,18,South East
6,1996,6,835,WOMEN'S JUMPER,59.95,Wales
6,1996,6,835,WOMEN'S JUMPER,12.99,East Midlands
6,1996,6,835,WOMEN'S JUMPER,10,North
6,1996,6,835,WOMEN'S JUMPER,11.99,London
6,1996,6,835,WOMEN'S JUMPER,18,East Midlands
6,1996,6,835,WOMEN'S JUMPER,12.99,Wales
6,1996,6,835,WOMEN'S JUMPER,18,Yorkshire & Humber
6,1996,6,835,WOMEN'S JUMPER,22,Scotland
6,1996,6,835,WOMEN'S JUMPER,9.99,South East
6,1996,6,835,WOMEN'S JUMPER,9.99,North West
6,1996,6,835,WOMEN'S JUMPER,15,East Midlands
6,1996,6,835,WOMEN'S JUMPER,21.99,North
6,1996,6,835,WOMEN'S JUMPER,9.99,North West
6,1996,6,835,WOMEN'S JUMPER,22.99,Scotland
6,1996,6,835,WOMEN'S JUMPER,14.99,North
6,1996,6,835,WOMEN'S JUMPER,15,East Midlands
6,1996,6,835,WOMEN'S JUMPER,16,London
6,1996,6,835,WOMEN'S JUMPER,9.99,London
6,1996,6,835,WOMEN'S JUMPER,23,North West
6,1996,6,835,WOMEN'S JUMPER,12.99,North West
6,1996,6,835,WOMEN'S JUMPER,15,South East
6,1996,6,835,WOMEN'S JUMPER,57.99,Wales
6,1996,6,835,WOMEN'S JUMPER,21,North West
6,1996,6,835,WOMEN'S JUMPER,19.99,South East
6,1996,6,835,WOMEN'S JUMPER,21,South West
6,1996,6,835,WOMEN'S JUMPER,9.99,Catalogue collections
6,1996,6,835,WOMEN'S JUMPER,39.99,South East
6,1996,6,835,WOMEN'S JUMPER,17.99,West Midlands
6,1996,6,835,WOMEN'S JUMPER,17.99,South East
6,1996,6,835,WOMEN'S JUMPER,9.99,Yorkshire & Humber
6,1996,6,1061,MASCARA,3.95,Scotland
6,1996,6,1061,MASCARA,3.59,North West
6,1996,6,1061,MASCARA,2.3,North
6,1996,6,1061,MASCARA,2.45,West Midlands
6,1996,6,1061,MASCARA,2.3,Northern Ireland
6,1996,6,1061,MASCARA,4.49,South East
6,1996,6,1061,MASCARA,3.45,East Midlands
6,1996,6,1061,MASCARA,3.49,West Midlands
6,1996,6,1061,MASCARA,2.5,West Midlands
6,1996,6,1061,MASCARA,1.39,Yorkshire & Humber
6,1996,6,1061,MASCARA,3.49,North West
6,1996,6,1061,MASCARA,4.49,East Midlands
6,1996,6,1061,MASCARA,3.59,London
6,1996,6,1061,MASCARA,2.3,London
6,1996,6,1061,MASCARA,3.49,Scotland
6,1996,6,1061,MASCARA,2.5,South East
6,1996,6,1061,MASCARA,2.5,North West
6,1996,6,1061,MASCARA,3.49,North West
6,1996,6,1061,MASCARA,3.95,North
6,1996,6,1146,MINICAB,2.71,South West
6,1996,6,1146,MINICAB,2.5,South West
6,1996,6,1146,MINICAB,2.5,South East
6,1996,6,1146,MINICAB,1.9,Scotland
6,1996,6,1146,MINICAB,2.3,South East
6,1996,6,1146,MINICAB,1.8,West Midlands
6,1996,6,1146,MINICAB,2.2,London
6,1996,6,1146,MINICAB,2,London
6,1996,6,1146,MINICAB,1.8,East Midlands
6,1996,6,1146,MINICAB,3.1,East Midlands
6,1996,6,1146,MINICAB,2.5,North West
6,1996,6,1146,MINICAB,2.8,Yorkshire & Humber
6,1996,6,1146,MINICAB,3,South West
6,1996,6,1146,MINICAB,3.1,East Midlands
7,1996,7,206,CHOCOLATE,0.26,East Midlands
7,1996,7,206,CHOCOLATE,0.28,Scotland
7,1996,7,206,CHOCOLATE,0.3,North
7,1996,7,206,CHOCOLATE,0.27,East Midlands
7,1996,7,206,CHOCOLATE,0.27,South East
7,1996,7,206,CHOCOLATE,0.27,London
7,1996,7,206,CHOCOLATE,0.29,Scotland
7,1996,7,206,CHOCOLATE,0.27,Yorkshire & Humber
7,1996,7,206,CHOCOLATE,0.27,London
7,1996,7,206,CHOCOLATE,0.27,Yorkshire & Humber
7,1996,7,206,CHOCOLATE,0.28,South East
7,1996,7,206,CHOCOLATE,0.27,North West
7,1996,7,347,COFFEE,1.89,South East
7,1996,7,347,COFFEE,1.69,North West
7,1996,7,347,COFFEE,2.59,South West
7,1996,7,347,COFFEE,1.99,West Midlands
7,1996,7,347,COFFEE,2.19,North West
7,1996,7,347,COFFEE,1.89,Yorkshire & Humber
7,1996,7,347,COFFEE,2.29,North West
7,1996,7,347,COFFEE,1.89,West Midlands
7,1996,7,347,COFFEE,1.89,Yorkshire & Humber
7,1996,7,347,COFFEE,1.89,London
7,1996,7,347,COFFEE,1.99,North West
7,1996,7,347,COFFEE,1.99,South East
7,1996,7,347,COFFEE,1.99,South West
7,1996,7,347,COFFEE,2.49,East Anglia
7,1996,7,347,COFFEE,1.99,East Anglia
7,1996,7,347,COFFEE,1.79,North West
7,1996,7,347,COFFEE,2.29,London
7,1996,7,347,COFFEE,2.29,South West
7,1996,7,387,SANDWICH,0.88,South West
7,1996,7,387,SANDWICH,1.35,North
7,1996,7,387,SANDWICH,1.15,Scotland
7,1996,7,387,SANDWICH,1.19,Wales
7,1996,7,387,SANDWICH,0.9,London
7,1996,7,387,SANDWICH,1.75,Wales
7,1996,7,387,SANDWICH,0.9,Yorkshire & Humber
7,1996,7,387,SANDWICH,1,Wales
7,1996,7,387,SANDWICH,0.7,Yorkshire & Humber
7,1996,7,387,SANDWICH,0.92,Scotland
7,1996,7,387,SANDWICH,0.99,Yorkshire & Humber
7,1996,7,387,SANDWICH,0.95,North West
7,1996,7,387,SANDWICH,0.85,East Midlands
7,1996,7,387,SANDWICH,0.75,Scotland
7,1996,7,387,SANDWICH,0.65,Yorkshire & Humber
7,1996,7,387,SANDWICH,0.95,South West
7,1996,7,387,SANDWICH,0.72,East Anglia
7,1996,7,387,SANDWICH,0.72,North West
7,1996,7,387,SANDWICH,0.92,East Midlands
7,1996,7,387,SANDWICH,1,West Midlands
7,1996,7,387,SANDWICH,0.85,South East
7,1996,7,387,SANDWICH,0.66,Yorkshire & Humber
7,1996,7,387,SANDWICH,1,North West
7,1996,7,390,CRISPS,0.25,Northern Ireland
7,1996,7,390,CRISPS,0.3,West Midlands
7,1996,7,390,CRISPS,0.25,Wales
7,1996,7,390,CRISPS,0.25,North
7,1996,7,390,CRISPS,0.25,Scotland
7,1996,7,390,CRISPS,0.45,East Midlands
7,1996,7,390,CRISPS,0.3,South East
7,1996,7,390,CRISPS,0.48,London
7,1996,7,390,CRISPS,0.25,East Anglia
7,1996,7,390,CRISPS,0.4,London
7,1996,7,390,CRISPS,0.4,Scotland
7,1996,7,390,CRISPS,0.4,South East
7,1996,7,390,CRISPS,0.3,Yorkshire & Humber
7,1996,7,390,CRISPS,0.25,Yorkshire & Humber
7,1996,7,390,CRISPS,0.35,South East
7,1996,7,390,CRISPS,0.5,London
7,1996,7,390,CRISPS,0.25,East Midlands
7,1996,7,390,CRISPS,0.35,North West
7,1996,7,390,CRISPS,0.5,Wales
7,1996,7,390,CRISPS,0.27,Yorkshire & Humber
7,1996,7,390,CRISPS,0.25,Yorkshire & Humber
7,1996,7,390,CRISPS,0.4,North West
7,1996,7,390,CRISPS,0.39,South East
7,1996,7,390,CRISPS,0.26,West Midlands
7,1996,7,390,CRISPS,0.43,Yorkshire & Humber
7,1996,7,390,CRISPS,0.45,South East
7,1996,7,390,CRISPS,0.4,Northern Ireland
7,1996,7,390,CRISPS,0.35,North West
7,1996,7,390,CRISPS,0.5,West Midlands
7,1996,7,390,CRISPS,0.4,London
7,1996,7,390,CRISPS,0.3,London
7,1996,7,390,CRISPS,0.38,East Anglia
7,1996,7,390,CRISPS,0.22,Wales
